ytid,label_names,label_ids,feature_path
245674,"['Nature sounds', 'Ocean', 'Water', 'Waves, surf', 'Wind']","[127, 128, 195, 197, 201]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245674.npy
245675,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245675.npy
245676,"['Nature sounds', 'Ocean', 'Water', 'Waves, surf']","[127, 128, 195, 197]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245676.npy
245678,"['Chatter', 'Crowd sounds', 'Human group actions', 'Human sounds', 'Nature sounds', 'Stream', 'Water']","[30, 53, 102, 103, 127, 169, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245678.npy
245679,"['Nature sounds', 'Stream', 'Water']","[127, 169, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245679.npy
245680,"['Chatter', 'Crowd sounds', 'Human group actions', 'Human sounds', 'Nature sounds', 'Stream', 'Water']","[30, 53, 102, 103, 127, 169, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245680.npy
245681,"['Nature sounds', 'Ocean', 'Water', 'Waves, surf']","[127, 128, 195, 197]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245681.npy
245683,"['Nature sounds', 'Ocean', 'Water', 'Waves, surf']","[127, 128, 195, 197]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245683.npy
245684,"['Chatter', 'Crowd sounds', 'Human group actions', 'Human sounds', 'Nature sounds', 'Stream', 'Water']","[30, 53, 102, 103, 127, 169, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245684.npy
245685,"['Nature sounds', 'Stream', 'Water']","[127, 169, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245685.npy
245686,"['Nature sounds', 'Ocean', 'Water', 'Waves, surf']","[127, 128, 195, 197]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245686.npy
245688,"['Bell', 'Church bell', 'Music']","[12, 39, 125]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245688.npy
245692,"['Motor vehicle (road)', 'Motorcycle', 'Vehicle', 'Vehicle sounds']","[123, 124, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245692.npy
245693,"['Motor vehicle (road)', 'Motorcycle', 'Vehicle', 'Vehicle sounds']","[123, 124, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245693.npy
245694,"['Motor vehicle (road)', 'Motorcycle', 'Vehicle', 'Vehicle sounds']","[123, 124, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245694.npy
245695,"['Bell', 'Church bell', 'Music']","[12, 39, 125]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245695.npy
245702,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245702.npy
245703,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245703.npy
245704,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245704.npy
245705,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245705.npy
245706,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245706.npy
245707,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Organ']","[108, 125, 126, 129]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245707.npy
245732,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245732.npy
245734,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245734.npy
245735,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245735.npy
245736,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245736.npy
245738,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245738.npy
245739,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245739.npy
245740,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245740.npy
245741,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245741.npy
245742,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245742.npy
245745,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245745.npy
245746,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245746.npy
245749,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245749.npy
245751,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245751.npy
245765,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds', 'Tap']","[63, 66, 119, 174]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245765.npy
245775,"['Drum kit', 'Music', 'Musical instrument', 'Percussion']","[70, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245775.npy
245779,"['Drum kit', 'Music', 'Musical instrument', 'Percussion']","[70, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245779.npy
245782,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds']","[63, 66, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245782.npy
245794,"['Motor vehicle (road)', 'Motorcycle', 'Vehicle', 'Vehicle sounds']","[123, 124, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245794.npy
245795,"['Motor vehicle (road)', 'Motorcycle', 'Vehicle', 'Vehicle sounds']","[123, 124, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245795.npy
24582,"['Bell', 'Church bell', 'Music']","[12, 39, 125]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24582.npy
245830,"['Animal', 'Animal sounds', 'Chicken, rooster', 'Fowl', 'Livestock, farm animals, working animals']","[5, 6, 33, 83, 113]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245830.npy
245835,"['Mechanical fan', 'Mechanical sounds', 'Mechanisms']","[118, 119, 120]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245835.npy
24585,"['Car', 'Motor vehicle (road)', 'Vehicle', 'Vehicle sounds']","[27, 123, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24585.npy
245856,"['Animal sounds', 'Fire', 'Nature sounds', 'Rattle']","[6, 80, 127, 144]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245856.npy
245858,"['Chink, clink', 'Glass', 'Impact sounds']","[36, 88, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245858.npy
24586,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Crow', 'Wild animals']","[5, 6, 15, 16, 51, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24586.npy
245860,"['Alarm', 'Mechanical sounds', 'Telephone']","[4, 119, 176]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245860.npy
245862,"['Domestic sounds, home sounds', 'Impact sounds', 'Mechanical sounds', 'Scissors', 'Screech']","[63, 106, 119, 150, 153]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245862.npy
245865,"['Glockenspiel', 'Mallet percussion', 'Music', 'Musical instrument', 'Percussion']","[89, 116, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245865.npy
245873,"['Rail transport', 'Train', 'Vehicle', 'Vehicle sounds']","[140, 185, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245873.npy
245875,"['Gong', 'Music', 'Musical instrument', 'Percussion']","[90, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245875.npy
245879,"['Gong', 'Music', 'Musical instrument', 'Percussion']","[90, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245879.npy
245888,"['Alarm', 'Car', 'Car passing by', 'Domestic sounds, home sounds', 'Keys jangling', 'Mechanical sounds', 'Motor vehicle (road)', 'Traffic noise, roadway noise', 'Vehicle', 'Vehicle sounds']","[4, 27, 28, 63, 109, 119, 123, 184, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245888.npy
245891,"['Fart', 'Human sounds']","[75, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245891.npy
245908,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds']","[63, 66, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245908.npy
245909,"['Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds']","[63, 66, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245909.npy
245910,"['Glass', 'Impact sounds']","[88, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245910.npy
245935,"['Mechanical fan', 'Mechanical sounds', 'Mechanisms']","[118, 119, 120]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245935.npy
245940,"['Alarm', 'Keyboard (musical)', 'Mechanical sounds', 'Music', 'Musical instrument']","[4, 108, 119, 125, 126]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245940.npy
245943,"['Alarm', 'Keyboard (musical)', 'Mechanical sounds', 'Music', 'Musical instrument']","[4, 108, 119, 125, 126]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245943.npy
245948,"['Breathing', 'Human sounds', 'Respiratory sounds']","[22, 103, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245948.npy
245958,"['Fart', 'Human sounds']","[75, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245958.npy
245969,"['Domestic sounds, home sounds', 'Door', 'Mechanical sounds', 'Slam', 'Squeak']","[63, 64, 119, 161, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\245969.npy
246011,"['Animal', 'Animal sounds', 'Cricket', 'Insect', 'Wild animals']","[5, 6, 50, 107, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246011.npy
246013,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Wild animals']","[5, 6, 15, 16, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246013.npy
246037,"['Animal', 'Animal sounds', 'Cat', 'Domestic animals, pets', 'Meow']","[5, 6, 29, 62, 121]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246037.npy
24604,"['Music', 'Musical instrument', 'Wind instrument, woodwind instrument']","[125, 126, 203]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24604.npy
246055,"['Bell', 'Chime', 'Music', 'Wind chime']","[12, 35, 125, 202]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246055.npy
246056,"['Bell', 'Chime', 'Music', 'Wind chime']","[12, 35, 125, 202]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246056.npy
246057,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Typewriter', 'Typing']","[63, 119, 189, 190]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246057.npy
246059,"['Animal sounds', 'Fill (with liquid)', 'Hiss', 'Liquid', 'Mechanical sounds', 'Nature sounds', 'Tap']","[6, 78, 101, 112, 119, 127, 174]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246059.npy
246060,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Tap', 'Writing']","[63, 119, 174, 205]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246060.npy
246117,"['Chatter', 'Crowd sounds', 'Human group actions', 'Human sounds']","[30, 53, 102, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246117.npy
246152,"['Drum', 'Drum kit', 'Music', 'Musical instrument', 'Percussion']","[69, 70, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246152.npy
246182,"['Music', 'Musical instrument', 'Scratching (performance technique)']","[125, 126, 151]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246182.npy
246190,"['Human sounds', 'Respiratory sounds', 'Sneeze']","[103, 146, 164]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246190.npy
246192,"['Human sounds', 'Respiratory sounds', 'Sneeze']","[103, 146, 164]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246192.npy
246199,"['Music', 'Musical instrument', 'Scratching (performance technique)']","[125, 126, 151]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246199.npy
246206,"['Chewing, mastication', 'Human sounds']","[32, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246206.npy
24621,"['Bell', 'Music']","[12, 125]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24621.npy
24622,"['Bell', 'Music']","[12, 125]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\24622.npy
246223,"['Animal', 'Animal sounds', 'Bird', 'Wild animals']","[5, 6, 15, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246223.npy
246224,"['Animal', 'Animal sounds', 'Bird', 'Wild animals']","[5, 6, 15, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246224.npy
246241,"['Animal', 'Animal sounds', 'Cricket', 'Insect', 'Wild animals']","[5, 6, 50, 107, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246241.npy
246248,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Toilet flush']","[63, 119, 182]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\246248.npy
